NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.913793103448277,58,1,Biblioteca virtual
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.868852459016393,61,1,TICs no ensino
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.844827586206897,58,1,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.836065573770491,61,1,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.830188679245283,53,2,TICs no ensino
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.811320754716982,53,3,TICs no ensino
Ciência Da Computação (Bacharelado) (19641),FMU,SP,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.8,60,1,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.7924528301886795,53,1,Oport. de extensão
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.783333333333333,60,1,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.783333333333333,60,1,Biblioteca
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.762711864406779,59,1,Monitores
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5.762711864406779,59,1,Diversidade
Ciência Da Computação (Bacharelado) (3676),FURB,SC,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.754098360655738,61,4,TICs no ensino
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.75,60,2,Oport. de extensão
Ciência Da Computação (Bacharelado) (19641),FMU,SP,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.7457627118644075,59,2,Biblioteca virtual
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.733333333333333,60,1,Eventos
Ciência Da Computação (Bacharelado) (19641),FMU,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.733333333333333,60,2,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.7254901960784315,51,5,TICs no ensino
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.724137931034482,58,3,Biblioteca virtual
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.721311475409836,61,1,Salas de aula
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.716981132075472,53,1,Iniciação científica
Ciência Da Computação (Bacharelado) (19641),FMU,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.716666666666668,60,1,Reflexão e argumentação
Ciência Da Computação (Bacharelado) (19641),FMU,SP,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.716666666666667,60,1,TCC
Ciência Da Computação (Bacharelado) (19641),FMU,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.716666666666667,60,2,Biblioteca
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.716666666666666,60,1,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.714285714285714,56,6,TICs no ensino
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.704918032786885,61,1,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (3676),FURB,SC,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.7049180327868845,61,1,Coordenação disponível
Ciência Da Computação (Bacharelado) (19641),FMU,SP,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5.7,60,1,Conteúdo útil p/ prática
Ciência Da Computação (Bacharelado) (19641),FMU,SP,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.699999999999999,60,1,Formação cidadã e profissional
Ciência Da Computação (Bacharelado) (19641),FMU,SP,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.699999999999999,60,1,Avaliações
Ciência Da Computação (Bacharelado) (19641),FMU,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5.699999999999999,60,2,Diversidade
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.698113207547171,53,1,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.698113207547171,53,2,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.69811320754717,53,4,Biblioteca virtual
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.696969696969696,66,7,TICs no ensino
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.696428571428571,56,2,Monitores
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.685714285714286,70,3,Biblioteca
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.685185185185185,54,2,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (14098),UFG,GO,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.682539682539683,63,8,TICs no ensino
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.681818181818182,88,9,TICs no ensino
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5.679245283018869,53,1,Conteúdo atualizado
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.679245283018868,53,3,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",5.677966101694915,59,1,Atividades de cultura lazer
Ciência Da Computação (Bacharelado) (19641),FMU,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.677966101694915,59,2,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.672727272727272,55,4,Biblioteca
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.666666666666667,51,1,Estágio
Ciência Da Computação (Bacharelado) (19641),FMU,SP,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.666666666666666,60,10,TICs no ensino
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.666666666666666,75,11,TICs no ensino
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.663716814159292,113,12,TICs no ensino
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.660714285714286,56,3,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.660377358490566,53,3,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.657534246575342,73,5,Biblioteca virtual
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.65,60,2,Iniciação científica
Ciência Da Computação (Bacharelado) (19641),FMU,SP,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.65,60,1,Bibliografia
Ciência Da Computação (Bacharelado) (19641),FMU,SP,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.65,60,1,Profs dominam assunto
Ciência Da Computação (Bacharelado) (19641),FMU,SP,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.6499999999999995,60,1,Pensamento crítico
Ciência Da Computação (Bacharelado) (19641),FMU,SP,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.6499999999999995,60,1,Comunicação oral e escrita
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.6415094339622645,53,4,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (19799),FEI,SP,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.640000000000001,50,2,Salas de aula
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.639344262295082,61,2,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.639344262295082,61,2,Coordenação disponível
Ciência Da Computação (Bacharelado) (19641),FMU,SP,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.636363636363636,55,2,Estágio
Ciência Da Computação (Bacharelado) (19641),FMU,SP,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,5.633333333333334,60,1,Planos de ensino
Ciência Da Computação (Bacharelado) (19641),FMU,SP,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5.633333333333334,60,1,Teoria e prática
Ciência Da Computação (Bacharelado) (19641),FMU,SP,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.633333333333333,60,1,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.629629629629629,54,6,Biblioteca virtual
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.6226415094339615,53,3,Salas de aula
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.62121212121212,66,4,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.620689655172414,58,2,Pensamento crítico
Ciência Da Computação (Bacharelado) (19799),FEI,SP,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.62,50,13,TICs no ensino
Ciência Da Computação (Bacharelado) (19799),FEI,SP,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.619999999999999,50,5,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (19641),FMU,SP,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.616666666666667,60,3,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (19641),FMU,SP,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.616666666666666,60,1,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (19641),FMU,SP,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5.616666666666666,60,2,Conteúdo atualizado
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.611940298507462,67,3,Iniciação científica
Ciência Da Computação (Bacharelado) (3676),FURB,SC,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.610169491525424,59,6,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,5.6078431372549025,51,1,Participação dos alunos
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.607142857142858,56,2,Avaliações
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.607142857142858,56,2,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.605504587155964,109,7,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.60377358490566,53,4,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.603773584905659,53,2,Eventos
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.6000000000000005,60,3,Avaliações
Ciência Da Computação (Bacharelado) (19641),FMU,SP,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5.6,60,1,Metodologias de ensino
Ciência Da Computação (Bacharelado) (19641),FMU,SP,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.6,60,3,Coordenação disponível
Ciência Da Computação (Bacharelado) (19641),FMU,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.6,60,2,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.596153846153846,52,4,Coordenação disponível
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.591549295774648,71,14,TICs no ensino
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.589285714285714,56,3,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.584905660377358,53,2,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (14098),UFG,GO,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.584615384615384,65,4,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.5840707964601775,113,3,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (19641),FMU,SP,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.583333333333333,60,3,Eventos
Ciência Da Computação (Bacharelado) (19641),FMU,SP,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",5.583333333333333,60,2,Atividades de cultura lazer
Ciência Da Computação (Bacharelado) (19799),FEI,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.579999999999999,50,5,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.575757575757576,66,3,Oport. de extensão
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.5740740740740735,54,3,Estágio
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.568965517241379,58,2,TCC
Ciência Da Computação (Bacharelado) (19641),FMU,SP,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,5.566666666666667,60,1,Ajuda com dificuldades
Ciência Da Computação (Bacharelado) (19641),FMU,SP,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.566666666666666,60,1,Consciência ética
Ciência Da Computação (Bacharelado) (19641),FMU,SP,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",5.566666666666666,60,1,Atividades práticas suficientes
Ciência Da Computação (Bacharelado) (19641),FMU,SP,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.566666666666666,60,8,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.566037735849057,53,2,Profs dominam assunto
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.566037735849056,53,3,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (3676),FURB,SC,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.564516129032259,62,5,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,5.5636363636363635,55,2,Participação dos alunos
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.560975609756097,82,6,Biblioteca
Ciência Da Computação (Bacharelado) (19799),FEI,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.56,50,4,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.56,75,5,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.557377049180327,61,5,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.556818181818182,88,4,Salas de aula
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.556818181818182,88,5,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.553571428571428,56,3,Profs dominam assunto
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.550000000000001,60,2,Formação cidadã e profissional
Ciência Da Computação (Bacharelado) (19641),FMU,SP,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,5.55,60,1,Aprendizagem inovadora
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.548672566371681,113,6,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.546666666666667,75,6,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (19641),FMU,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.542372881355932,59,4,Iniciação científica
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.5357142857142865,56,3,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.535714285714286,56,7,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.533333333333333,60,4,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (19641),FMU,SP,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5.533333333333333,60,1,Relações professor-aluno
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.531531531531532,111,5,Iniciação científica
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.53030303030303,66,4,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.5272727272727264,55,4,Oport. de extensão
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.527027027027027,74,6,Iniciação científica
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.526785714285714,112,3,Monitores
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.52542372881356,59,2,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.525423728813559,59,7,Biblioteca
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5.524590163934426,61,2,Teoria e prática
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.523809523809524,63,16,TICs no ensino
Ciência Da Computação (Bacharelado) (14098),UFG,GO,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.523076923076923,65,7,Equipamentos suficientes
